title,price,sales,seller_rating,CPU,cores,RAM,size_of_RAM_GB,size_of_HDD_GB,size_of_SSD_GB,Видеопроцессор,Операционная система,Страна производства,Гарантийный срок(мес.)
Игровой компьютер Combat M3 White,76824₽,0,0.0,Intel Core i5,6,1,16,,1000.0,NVIDIA GeForce RTX 3060,1,не указано,0
Игровой компьютер Slasher M3,80344₽,0,0.0,Intel Core i5,6,1,16,,1000.0,NVIDIA GeForce RTX 3060,1,не указано,0
Игровой компьютер Slasher M3,80344₽,0,0.0,Intel Core i5,6,1,16,,1000.0,NVIDIA GeForce RTX 3060,1,не указано,0
Игровой компьютер Slasher M3,80344₽,0,0.0,Intel Core i5,6,1,16,,1000.0,NVIDIA GeForce RTX 3060,1,не указано,0
Игровой компьютер Slasher M3,80344₽,0,0.0,Intel Core i5,6,1,16,,1000.0,NVIDIA GeForce RTX 3060,1,не указано,0
Игровой компьютер Slasher M3,80344₽,0,0.0,Intel Core i5,6,1,16,,1000.0,NVIDIA GeForce RTX 3060,1,не указано,0
Игровой компьютер Slasher M3,80344₽,0,0.0,Intel Core i5,6,1,16,,1000.0,NVIDIA GeForce RTX 3060,1,не указано,0
Игровой компьютер Slasher M3,80344₽,0,0.0,Intel Core i5,6,1,16,,1000.0,NVIDIA GeForce RTX 3060,1,не указано,0
Игровой компьютер Slasher M3,80344₽,0,0.0,Intel Core i5,6,1,16,,1000.0,NVIDIA GeForce RTX 3060,1,не указано,0
Игровой компьютер Slasher M3 White,80344₽,0,0.0,Intel Core i5,6,1,16,,1000.0,NVIDIA GeForce RTX 3060,1,не указано,0
Игровой компьютер Slasher M3 White,80344₽,0,0.0,Intel Core i5,6,1,16,,1000.0,NVIDIA GeForce RTX 3060,1,не указано,0
Игровой компьютер Slasher M3 White,80344₽,0,0.0,Intel Core i5,6,1,16,,1000.0,NVIDIA GeForce RTX 3060,1,не указано,0
Игровой компьютер Slasher M3 White,80344₽,0,0.0,Intel Core i5,6,1,16,,1000.0,NVIDIA GeForce RTX 3060,1,не указано,0
Игровой компьютер Slasher M3 White,80344₽,0,0.0,Intel Core i5,6,1,16,,1000.0,NVIDIA GeForce RTX 3060,1,не указано,0
Игровой компьютер Adventure M4,69520₽,0,0.0,Intel Core i7,8,1,16,,1000.0,NVIDIA GeForce GTX 1650,1,не указано,0
Игровой компьютер Adventure M4,69520₽,0,0.0,Intel Core i7,8,1,16,,1000.0,NVIDIA GeForce GTX 1650,1,не указано,0
Игровой компьютер Adventure M4,69520₽,0,0.0,Intel Core i7,8,1,16,,1000.0,NVIDIA GeForce GTX 1650,1,не указано,0
Игровой компьютер Adventure M4,69520₽,0,0.0,Intel Core i7,8,1,16,,1000.0,NVIDIA GeForce GTX 1650,1,не указано,0
Игровой компьютер Adventure M4,69520₽,0,0.0,Intel Core i7,8,1,16,,1000.0,NVIDIA GeForce GTX 1650,1,не указано,0
Игровой компьютер Adventure M4,69520₽,0,0.0,Intel Core i7,8,1,16,,1000.0,NVIDIA GeForce GTX 1650,1,не указано,0
Игровой компьютер Adventure M4,69520₽,0,0.0,Intel Core i7,8,1,16,,1000.0,NVIDIA GeForce GTX 1650,1,не указано,0
Игровой компьютер Adventure M4,69520₽,0,0.0,Intel Core i7,8,1,16,,1000.0,NVIDIA GeForce GTX 1650,1,не указано,0
Игровой компьютер Adventure M4 White,69520₽,0,0.0,Intel Core i7,8,1,16,,1000.0,NVIDIA GeForce GTX 1650,1,не указано,0
Игровой компьютер Adventure M4 White,69520₽,0,0.0,Intel Core i7,8,1,16,,1000.0,NVIDIA GeForce GTX 1650,1,не указано,0
Игровой компьютер Adventure M4 White,69520₽,0,0.0,Intel Core i7,8,1,16,,1000.0,NVIDIA GeForce GTX 1650,1,не указано,0
Игровой компьютер Adventure M4 White,69520₽,0,0.0,Intel Core i7,8,1,16,,1000.0,NVIDIA GeForce GTX 1650,1,не указано,0
Игровой компьютер Adventure M4 White,69520₽,0,0.0,Intel Core i7,8,1,16,,1000.0,NVIDIA GeForce GTX 1650,1,не указано,0
Игровой компьютер Shooter M4,73392₽,0,0.0,Intel Core i7,8,1,16,,1000.0,NVIDIA GeForce GTX 1660,1,не указано,0
Игровой компьютер Shooter M4,73392₽,0,0.0,Intel Core i7,8,1,16,,1000.0,NVIDIA GeForce GTX 1660,1,не указано,0
Игровой компьютер Shooter M4,73392₽,0,0.0,Intel Core i7,8,1,16,,1000.0,NVIDIA GeForce GTX 1660,1,не указано,0
Игровой компьютер Shooter M4,73392₽,0,0.0,Intel Core i7,8,1,16,,1000.0,NVIDIA GeForce GTX 1660,1,не указано,0
Игровой компьютер Shooter M4,73392₽,0,0.0,Intel Core i7,8,1,16,,1000.0,NVIDIA GeForce GTX 1660,1,не указано,0
Игровой компьютер Shooter M4,73392₽,0,0.0,Intel Core i7,8,1,16,,1000.0,NVIDIA GeForce GTX 1660,1,не указано,0
Игровой компьютер Shooter M4,73392₽,0,0.0,Intel Core i7,8,1,16,,1000.0,NVIDIA GeForce GTX 1660,1,не указано,0
Игровой компьютер Shooter M4,73392₽,0,0.0,Intel Core i7,8,1,16,,1000.0,NVIDIA GeForce GTX 1660,1,не указано,0
Игровой компьютер Shooter M4 White,73392₽,0,0.0,Intel Core i7,8,1,16,,1000.0,NVIDIA GeForce GTX 1660,1,не указано,0
Игровой компьютер Shooter M4 White,73392₽,0,0.0,Intel Core i7,8,1,16,,1000.0,NVIDIA GeForce GTX 1660,1,не указано,0
Игровой компьютер Shooter M4 White,73392₽,0,0.0,Intel Core i7,8,1,16,,1000.0,NVIDIA GeForce GTX 1660,1,не указано,0
Игровой компьютер Shooter M4 White,73392₽,0,0.0,Intel Core i7,8,1,16,,1000.0,NVIDIA GeForce GTX 1660,1,не указано,0
Игровой компьютер Shooter M4 White,73392₽,0,0.0,Intel Core i7,8,1,16,,1000.0,NVIDIA GeForce GTX 1660,1,не указано,0
Игровой компьютер Fighter M4,79983₽,0,0.0,Intel Core i7,8,1,16,,1000.0,NVIDIA GeForce RTX 2060,1,не указано,0
Игровой компьютер Fighter M4,79983₽,0,0.0,Intel Core i7,8,1,16,,1000.0,NVIDIA GeForce RTX 2060,1,не указано,0
Игровой компьютер Fighter M4,79983₽,0,0.0,Intel Core i7,8,1,16,,1000.0,NVIDIA GeForce RTX 2060,1,не указано,0
Игровой компьютер Fighter M4,79983₽,0,0.0,Intel Core i7,8,1,16,,1000.0,NVIDIA GeForce RTX 2060,1,не указано,0
Игровой компьютер Fighter M4,79983₽,0,0.0,Intel Core i7,8,1,16,,1000.0,NVIDIA GeForce RTX 2060,1,не указано,0
Игровой компьютер Fighter M4,79983₽,0,0.0,Intel Core i7,8,1,16,,1000.0,NVIDIA GeForce RTX 2060,1,не указано,0
Игровой компьютер Fighter M4,79983₽,0,0.0,Intel Core i7,8,1,16,,1000.0,NVIDIA GeForce RTX 2060,1,не указано,0
Игровой компьютер Fighter M4,79983₽,0,0.0,Intel Core i7,8,1,16,,1000.0,NVIDIA GeForce RTX 2060,1,не указано,0
Игровой компьютер Fighter M4 White,79983₽,0,0.0,Intel Core i7,8,1,16,,1000.0,NVIDIA GeForce RTX 2060,1,не указано,0
Игровой компьютер Fighter M4 White,79983₽,0,0.0,Intel Core i7,8,1,16,,1000.0,NVIDIA GeForce RTX 2060,1,не указано,0
Игровой компьютер Fighter M4 White,79983₽,0,0.0,Intel Core i7,8,1,16,,1000.0,NVIDIA GeForce RTX 2060,1,не указано,0
Игровой компьютер RA 404,60750₽,0,5.0,Intel Core i5,6,1,16,1000,250.0,NVIDIA GeForce GTX 1660,0,не указано,12
Игровой компьютер RA405,60750₽,0,5.0,Intel Core i5,6,1,16,1000,250.0,NVIDIA GeForce GTX 1660,0,не указано,12
Игровой компьютер RA406,60750₽,0,5.0,Intel Core i5,6,1,16,1000,250.0,NVIDIA GeForce GTX 1660,0,не указано,12
Игровой компьютер Mist X6,73000₽,0,4.7,Intel Core i5,6,1,16,1000,250.0,NVIDIA GeForce RTX 3050,0,не указано,0
Игровой компьютер /Системный блок /RA407,60000₽,0,5.0,Intel Core i5,6,1,16,1000,250.0,NVIDIA GeForce GTX 1660,0,не указано,12
Игровой компьютер Strateg M4,84392₽,0,0.0,Intel Core i7,8,1,16,,1000.0,NVIDIA GeForce RTX 3050,1,не указано,0
Игровой компьютер Strateg M4,84392₽,0,0.0,Intel Core i7,8,1,16,,1000.0,NVIDIA GeForce RTX 3050,1,не указано,0
Игровой компьютер Strateg M4,84392₽,0,0.0,Intel Core i7,8,1,16,,1000.0,NVIDIA GeForce RTX 3050,1,не указано,0
Игровой компьютер Strateg M4,84392₽,0,0.0,Intel Core i7,8,1,16,,1000.0,NVIDIA GeForce RTX 3050,1,не указано,0
Игровой компьютер Strateg M4,84392₽,0,0.0,Intel Core i7,8,1,16,,1000.0,NVIDIA GeForce RTX 3050,1,не указано,0
Игровой компьютер Strateg M4,84392₽,0,0.0,Intel Core i7,8,1,16,,1000.0,NVIDIA GeForce RTX 3050,1,не указано,0
Игровой компьютер Strateg M4,84392₽,0,0.0,Intel Core i7,8,1,16,,1000.0,NVIDIA GeForce RTX 3050,1,не указано,0
Игровой компьютер Strateg M4,84392₽,0,0.0,Intel Core i7,8,1,16,,1000.0,NVIDIA GeForce RTX 3050,1,не указано,0
Игровой компьютер Strateg M4 White,84392₽,0,0.0,Intel Core i7,8,1,16,,1000.0,NVIDIA GeForce RTX 3050,1,не указано,0
Игровой компьютер Strateg M4 White,84392₽,0,0.0,Intel Core i7,8,1,16,,1000.0,NVIDIA GeForce RTX 3050,1,не указано,0
Игровой компьютер Strateg M4 White,84392₽,0,0.0,Intel Core i7,8,1,16,,1000.0,NVIDIA GeForce RTX 3050,1,не указано,0
Игровой компьютер Strateg M4 White,84392₽,0,0.0,Intel Core i7,8,1,16,,1000.0,NVIDIA GeForce RTX 3050,1,не указано,0
Игровой компьютер Strateg M4 White,84392₽,0,0.0,Intel Core i7,8,1,16,,1000.0,NVIDIA GeForce RTX 3050,1,не указано,0
 Игровой компьютер Системный блок  ARES X,77000₽,0,5.0,Intel Core i5,6,1,32,1000,500.0,NVIDIA,0,не указано,12
Игровой компьютер Combat M4,88880₽,0,0.0,Intel Core i7,8,1,16,,1000.0,NVIDIA GeForce RTX 3060,1,не указано,0
Игровой компьютер Combat M4,88880₽,0,0.0,Intel Core i7,8,1,16,,1000.0,NVIDIA GeForce RTX 3060,1,не указано,0
Игровой компьютер Combat M4,88880₽,0,0.0,Intel Core i7,8,1,16,,1000.0,NVIDIA GeForce RTX 3060,1,не указано,0
Игровой компьютер Combat M4,88880₽,0,0.0,Intel Core i7,8,1,16,,1000.0,NVIDIA GeForce RTX 3060,1,не указано,0
Игровой компьютер Combat M4,88880₽,0,0.0,Intel Core i7,8,1,16,,1000.0,NVIDIA GeForce RTX 3060,1,не указано,0
Игровой компьютер Combat M4,88880₽,0,0.0,Intel Core i7,8,1,16,,1000.0,NVIDIA GeForce RTX 3060,1,не указано,0
Игровой компьютер Combat M4,88880₽,0,0.0,Intel Core i7,8,1,16,,1000.0,NVIDIA GeForce RTX 3060,1,не указано,0
 Игровой компьютер Системный блок  ARES X,77000₽,0,5.0,Intel Core i5,6,1,32,1000,500.0,NVIDIA,0,не указано,12
Игровой компьютер Combat M4 White,88880₽,0,0.0,Intel Core i7,8,1,16,,1000.0,NVIDIA GeForce RTX 3060,1,не указано,0
Игровой компьютер Combat M4 White,88880₽,0,0.0,Intel Core i7,8,1,16,,1000.0,NVIDIA GeForce RTX 3060,1,не указано,0
Игровой компьютер Combat M4 White,88880₽,0,0.0,Intel Core i7,8,1,16,,1000.0,NVIDIA GeForce RTX 3060,1,не указано,0
Игровой компьютер Combat M4 White,88880₽,0,0.0,Intel Core i7,8,1,16,,1000.0,NVIDIA GeForce RTX 3060,1,не указано,0
Игровой компьютер Combat M4 White,88880₽,0,0.0,Intel Core i7,8,1,16,,1000.0,NVIDIA GeForce RTX 3060,1,не указано,0
 Игровой компьютер Системный блок  ARES X,77000₽,0,5.0,Intel Core i5,6,1,32,1000,500.0,NVIDIA,0,не указано,12
Игровой компьютер Slasher M4,91080₽,0,0.0,Intel Core i7,8,1,16,,1000.0,NVIDIA GeForce RTX 3060,1,не указано,0
Игровой компьютер Slasher M4,91080₽,0,0.0,Intel Core i7,8,1,16,,1000.0,NVIDIA GeForce RTX 3060,1,не указано,0
Игровой компьютер Slasher M4,91080₽,0,0.0,Intel Core i7,8,1,16,,1000.0,NVIDIA GeForce RTX 3060,1,не указано,0
Игровой компьютер Slasher M4,91080₽,0,0.0,Intel Core i7,8,1,16,,1000.0,NVIDIA GeForce RTX 3060,1,не указано,0
Игровой компьютер Slasher M4,91080₽,0,0.0,Intel Core i7,8,1,16,,1000.0,NVIDIA GeForce RTX 3060,1,не указано,0
Игровой компьютер Slasher M4,91080₽,0,0.0,Intel Core i7,8,1,16,,1000.0,NVIDIA GeForce RTX 3060,1,не указано,0
Игровой компьютер Slasher M4,91080₽,0,0.0,Intel Core i7,8,1,16,,1000.0,NVIDIA GeForce RTX 3060,1,не указано,0
Игровой компьютер Slasher M4,91080₽,0,0.0,Intel Core i7,8,1,16,,1000.0,NVIDIA GeForce RTX 3060,1,не указано,0
Игровой компьютер Slasher M4 White,91080₽,0,0.0,Intel Core i7,8,1,16,,1000.0,NVIDIA GeForce RTX 3060,1,не указано,0
Игровой компьютер Slasher M4 White,91080₽,0,0.0,Intel Core i7,8,1,16,,1000.0,NVIDIA GeForce RTX 3060,1,не указано,0
Игровой компьютер Slasher M4 White,91080₽,0,0.0,Intel Core i7,8,1,16,,1000.0,NVIDIA GeForce RTX 3060,1,не указано,0
Игровой компьютер Slasher M4 White,91080₽,0,0.0,Intel Core i7,8,1,16,,1000.0,NVIDIA GeForce RTX 3060,1,не указано,0
Игровой компьютер Slasher M4 White,91080₽,0,0.0,Intel Core i7,8,1,16,,1000.0,NVIDIA GeForce RTX 3060,1,не указано,0
Игровой компьютер Destroyer M2,117568₽,0,0.0,Intel Core i7,8,1,32,,1000.0,NVIDIA GeForce RTX 3070,1,не указано,0
Игровой компьютер Destroyer M2,117568₽,0,0.0,Intel Core i7,8,1,32,,1000.0,NVIDIA GeForce RTX 3070,1,не указано,0
Игровой компьютер Destroyer M2,117568₽,0,0.0,Intel Core i7,8,1,32,,1000.0,NVIDIA GeForce RTX 3070,1,не указано,0
Игровой компьютер Destroyer M2,117568₽,0,0.0,Intel Core i7,8,1,32,,1000.0,NVIDIA GeForce RTX 3070,1,не указано,0
Игровой компьютер Destroyer M2,117568₽,0,0.0,Intel Core i7,8,1,32,,1000.0,NVIDIA GeForce RTX 3070,1,не указано,0
Игровой компьютер Destroyer M2,117568₽,0,0.0,Intel Core i7,8,1,32,,1000.0,NVIDIA GeForce RTX 3070,1,не указано,0
Игровой компьютер Destroyer M2,117568₽,0,0.0,Intel Core i7,8,1,32,,1000.0,NVIDIA GeForce RTX 3070,1,не указано,0
Игровой компьютер Destroyer M2,117568₽,0,0.0,Intel Core i7,8,1,32,,1000.0,NVIDIA GeForce RTX 3070,1,не указано,0
Игровой компьютер Destroyer M2 White,117568₽,0,0.0,Intel Core i7,8,1,32,,1000.0,NVIDIA GeForce RTX 3070,1,не указано,0
Игровой компьютер Destroyer M2 White,117568₽,0,0.0,Intel Core i7,8,1,32,,1000.0,NVIDIA GeForce RTX 3070,1,не указано,0
Игровой компьютер Destroyer M2 White,117568₽,0,0.0,Intel Core i7,8,1,32,,1000.0,NVIDIA GeForce RTX 3070,1,не указано,0
Игровой компьютер Astronaut M2,134904₽,0,0.0,Intel Core i7,8,1,32,,1000.0,NVIDIA GeForce RTX 3070,1,не указано,0
Игровой компьютер Astronaut M2,134904₽,0,0.0,Intel Core i7,8,1,32,,1000.0,NVIDIA GeForce RTX 3070,1,не указано,0
Игровой компьютер Astronaut M2,134904₽,0,0.0,Intel Core i7,8,1,32,,1000.0,NVIDIA GeForce RTX 3070,1,не указано,0
Игровой компьютер Astronaut M2,134904₽,0,0.0,Intel Core i7,8,1,32,,1000.0,NVIDIA GeForce RTX 3070,1,не указано,0
Игровой компьютер Astronaut M2,134904₽,0,0.0,Intel Core i7,8,1,32,,1000.0,NVIDIA GeForce RTX 3070,1,не указано,0
Игровой компьютер Astronaut M2,134904₽,0,0.0,Intel Core i7,8,1,32,,1000.0,NVIDIA GeForce RTX 3070,1,не указано,0
Игровой компьютер Astronaut M2,134904₽,0,0.0,Intel Core i7,8,1,32,,1000.0,NVIDIA GeForce RTX 3070,1,не указано,0
Игровой компьютер Astronaut M2,134904₽,0,0.0,Intel Core i7,8,1,32,,1000.0,NVIDIA GeForce RTX 3070,1,не указано,0
Игровой компьютер Astronaut M2 White,135080₽,0,0.0,Intel Core i7,8,1,32,,1000.0,NVIDIA GeForce RTX 3070,1,не указано,0
Игровой компьютер Astronaut M2 White,135080₽,0,0.0,Intel Core i7,8,1,32,,1000.0,NVIDIA GeForce RTX 3070,1,не указано,0
Игровой компьютер Astronaut M2 White,135080₽,0,0.0,Intel Core i7,8,1,32,,1000.0,NVIDIA GeForce RTX 3070,1,не указано,0
Офисный компьютер Standart ,21000₽,0,4.7,AMD A6,2,1,16,,500.0,AMD Radeon R5,1,не указано,0
 Игровой компьютер Системный блок  ARES X,78400₽,0,5.0,Intel Core i5,6,1,32,1000,500.0,NVIDIA,0,не указано,12
Офисный компьютер Standart ,21000₽,0,4.7,AMD A6,2,1,16,,500.0,AMD Radeon R5,1,не указано,0
 Игровой компьютер Системный блок  ARES X,78400₽,0,5.0,Intel Core i5,6,1,32,1000,500.0,NVIDIA,0,не указано,12
 Игровой компьютер Системный блок  ARES X,78400₽,0,5.0,Intel Core i5,6,1,32,1000,500.0,NVIDIA,0,не указано,12
Офисный компьютер Standart ,21000₽,0,4.7,AMD A6,2,1,16,,500.0,AMD Radeon R5,1,не указано,0
Офисный компьютер Standart Plus,28490₽,0,4.7,Intel Core i3,4,1,16,,500.0,UHD-графика Intel 630,1,не указано,0
Офисный компьютер Standart Plus,28490₽,0,4.7,Intel Core i3,4,1,16,,500.0,UHD-графика Intel 630,1,не указано,0
Офисный компьютер Standart Plus,28490₽,0,4.7,Intel Core i3,4,1,16,,500.0,UHD-графика Intel 630,1,не указано,0
Офисный компьютер Standart +,31000₽,0,4.7,Intel Core i3,4,1,16,,500.0,Intel UHD Graphics 730,1,не указано,0
Офисный компьютер Standart +,31000₽,0,4.7,Intel Core i3,4,1,16,,500.0,Intel UHD Graphics 730,1,не указано,0
